u_id,true_country,facet,is_shortcut,is_nuanced,commitment_layer,committed,prob_at_commit,prob_at_layer_8,prob_at_layer_30,prob_final,rank_final
6e72fc43-14d2-40a5-863c-62d14dc5facb,Nigeria,rituals,False,True,19,True,0.0727861151099205,0.05079422891139984,0.3157767057418823,0.28424346446990967,1
60c2f1e2-820c-4c10-a873-af1a75d9e4db,Nigeria,rituals,False,False,19,True,0.08906225860118866,0.04419256001710892,0.5137749314308167,0.5409191250801086,0
0ce7d616-31bd-4eac-99ec-195e0172b4fc,Nigeria,rituals,False,False,32,True,0.030588211491703987,0.03531409054994583,0.06725388765335083,0.030588211491703987,4
3a181f33-846c-43f8-8512-5919ce7088bf,Nigeria,rituals,False,False,33,False,0.0,0.03281233832240105,0.027668705210089684,0.006961206905543804,8
67fa11a3-fa1f-4817-a189-87f38daf3011,Nigeria,drink,False,False,33,False,0.0,0.030446035787463188,0.018219629302620888,0.008916470222175121,9
6518121e-ba08-4e76-aa33-2c2e00598fdd,Nigeria,drink,False,True,18,True,0.050932999700307846,0.038563620299100876,0.2498466521501541,0.16204537451267242,2
dc012abe-5e86-41c4-b740-a9e91a0fe240,Nigeria,drink,True,False,18,True,0.048731788992881775,0.03407443314790726,0.19652718305587769,0.1314219981431961,1
3b78bd2d-5f55-4480-8637-ccc22c549402,Nigeria,drink,False,False,18,True,0.058960478752851486,0.033834122121334076,0.47236186265945435,0.511658787727356,0
9ace2f1e-6a06-45ba-bed9-46ac3b80b038,Nigeria,drink,False,True,33,False,0.0,0.02972855046391487,0.038801874965429306,0.008811522275209427,5
ecd4f0c8-0bb6-4a35-ac36-66588d7d4185,Nigeria,food,True,False,33,False,0.0,0.027727561071515083,0.008252741768956184,0.001996635925024748,10
69a710fd-f216-43b8-9ec6-8fd324c49690,Nigeria,food,False,False,33,False,0.0,0.028393691405653954,0.018575938418507576,0.003659552428871393,5
30beeebf-ea67-484f-93a7-2cfd29242fe4,Nigeria,food,False,False,33,False,0.0,0.029599996283650398,0.0456634983420372,0.01885014772415161,5
6edf17b0-f94a-42d4-b233-4234439deda4,Nigeria,food,False,False,33,False,0.0,0.032560259103775024,0.006667410489171743,0.0006890392396599054,9
c6582a96-d4df-4b5a-8a86-3652687aa1e8,Nigeria,food,False,True,33,False,0.0,0.029446864500641823,0.013685031794011593,0.0026787954848259687,10
13f37320-7bb5-4232-9bf2-8f28c57c4582,USA,food,False,False,16,True,0.10117277503013611,0.015274237841367722,0.19042623043060303,0.19417011737823486,1
9e63b44b-6f24-4288-9b27-8626e11bf0a3,USA,food,False,False,16,True,0.08268292248249054,0.016926521435379982,0.16914895176887512,0.1327887326478958,3
a2dcde1c-1b2c-4936-ac07-8e912413e23e,USA,food,False,True,33,False,0.0,0.01772926189005375,0.026127105578780174,0.00509489793330431,8
6f5bf0aa-f72d-4e5d-8ac8-bcc1761d0f8a,USA,food,False,False,16,True,0.09835194051265717,0.014893974177539349,0.1791907250881195,0.13198933005332947,4
41388d0a-c0cd-4947-a415-db9ba4893bcd,USA,food,False,True,16,True,0.10782299935817719,0.017598479986190796,0.3226034343242645,0.4274020791053772,0
4455c508-07a5-483c-a247-92904d635fee,USA,traditions,False,True,16,True,0.09952578693628311,0.016007227823138237,0.31518638134002686,0.27212852239608765,1
9e592190-7413-4778-8631-3908e7577661,USA,traditions,False,False,33,False,0.0,0.01563151553273201,0.009422262199223042,0.0014378088526427746,10
a6b53f36-7864-4876-a058-7e0be321388b,USA,traditions,True,False,16,True,0.0617816336452961,0.015738623216748238,0.12831155955791473,0.24443106353282928,0
5473783d-ba57-45b2-8414-33eb26c36ccf,USA,traditions,True,False,16,True,0.06736192852258682,0.021411990746855736,0.23902523517608643,0.40002861618995667,0
89df03ce-b19f-474d-8f36-e9b41be7d3d5,USA,traditions,False,True,16,True,0.12532374262809753,0.01838465966284275,0.21668078005313873,0.14602133631706238,2
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,USA,rituals,True,False,33,False,0.0,0.016372844576835632,0.01878225803375244,0.0057320366613566875,9
ff57c370-a704-49a2-8662-f040dca197df,USA,rituals,True,False,29,True,0.048998624086380005,0.02069513127207756,0.043747738003730774,0.03144063800573349,4
87a16f79-2e21-4b11-93b2-4871169911e7,USA,rituals,False,False,16,True,0.07169962674379349,0.016571994870901108,0.2702398896217346,0.45133867859840393,0
1880497c-e945-4689-839e-03022a70d7a7,USA,rituals,False,False,16,True,0.10280948132276535,0.01838657073676586,0.05862081050872803,0.08848685771226883,1
4436f0b0-f4fe-4383-911d-4640c75d9018,USA,rituals,True,False,33,False,0.0,0.02190605364739895,0.02143937163054943,0.006434763316065073,9
46718728-a72a-4651-a2dc-d9d39b32ab74,USA,clothing,True,False,25,True,0.12881620228290558,0.018590155988931656,0.10357136279344559,0.17321327328681946,2
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,USA,clothing,False,False,25,True,0.11372611671686172,0.018236419185996056,0.05078088864684105,0.042049624025821686,4
2b697bc6-809b-4d92-aa10-10c31472acaa,USA,clothing,True,False,18,True,0.11970138549804688,0.017215672880411148,0.06782642006874084,0.11335325241088867,2
f3dee24e-9af4-4a3e-b21c-ad8bf74510dc,USA,clothing,False,False,33,False,0.0,0.01811005175113678,0.007279509678483009,0.0013027924578636885,10
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,USA,clothing,False,False,18,True,0.10277359187602997,0.01896796002984047,0.21201910078525543,0.3020974397659302,1
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,USA,drink,False,False,33,False,0.0,0.01867314800620079,0.030361535027623177,0.024684686213731766,5
7cd63749-44d8-4024-ac6c-727bde0ae91a,USA,drink,True,False,16,True,0.08706413954496384,0.01965475268661976,0.07951489090919495,0.10238419473171234,1
dca004c5-3d95-44e6-95ef-8116165e04a3,USA,drink,False,False,25,True,0.15734167397022247,0.01757272146642208,0.16030625998973846,0.3046634793281555,0
d527b146-00a1-41fb-8671-6114ee9cabb9,USA,drink,True,False,16,True,0.12249307334423065,0.02030755952000618,0.28088274598121643,0.3461281657218933,0
2fd3e1c4-4980-4f7d-8876-69cd79654a75,USA,drink,False,False,33,False,0.0,0.01867314800620079,0.030361535027623177,0.024684686213731766,5
41e6fcd3-a802-4639-a9f3-3943c6b1242a,India,rituals,False,False,23,True,0.09013374149799347,0.1774439960718155,0.18254397809505463,0.22768744826316833,1
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,India,rituals,False,True,23,True,0.08906583487987518,0.1362258493900299,0.5090252161026001,0.7821556925773621,0
b577985c-6eca-41d4-805c-13fdb8822df8,India,rituals,False,True,20,True,0.060356754809617996,0.13966518640518188,0.8045989871025085,0.9794838428497314,0
fdc20e45-b3db-48bd-946b-8969194f3fde,India,rituals,False,False,27,True,0.04127849265933037,0.14006935060024261,0.07131507247686386,0.07594823837280273,3
9844e1be-1620-44ee-ac68-57ae9d58ab4f,India,rituals,False,False,23,True,0.10624957829713821,0.14166627824306488,0.3177682161331177,0.6647731065750122,0
eced265e-c274-45b9-9e1d-16ab6fbad9cd,India,clothing,True,False,21,True,0.08046317100524902,0.15455220639705658,0.6197782158851624,0.9239072799682617,0
a9aa210b-bfa3-4ff6-8c82-3c3e7b4544b5,India,clothing,False,False,20,True,0.11740146577358246,0.1630333513021469,0.9630979299545288,0.9929261803627014,0
0c06402c-32eb-4fb0-bd5c-3d8ce5f6e9e2,India,clothing,False,False,20,True,0.1368168145418167,0.186464324593544,0.9556503295898438,0.9950888752937317,0
ac9a3d5c-63dd-4fbd-9676-9f913f4029f3,India,clothing,False,True,20,True,0.18020783364772797,0.17791152000427246,0.9797297716140747,0.9964812994003296,0
520f8c8b-3426-4a8e-affd-07b0c26f954b,India,clothing,False,True,19,True,0.08401193469762802,0.17396573722362518,0.9885756373405457,0.9964730143547058,0
d4d631c2-4c15-4f43-b3bb-bd1fe3157b64,India,traditions,False,False,20,True,0.0730021744966507,0.15480656921863556,0.6603886485099792,0.8234692811965942,0
0f7abdc3-c885-4d91-bb7d-67f1c607a7d0,India,traditions,False,False,28,True,0.04346337169408798,0.1678527146577835,0.05279606580734253,0.02734864503145218,2
be330458-bfe8-4b6d-ab4f-0e121faca59d,India,traditions,False,False,20,True,0.09025738388299942,0.147025465965271,0.882415235042572,0.9919635057449341,0
ae89905e-966f-43f0-8c0f-cc4ce1b87ac1,India,traditions,False,False,25,True,0.05305442959070206,0.14682842791080475,0.1463581770658493,0.10985250771045685,2
3156bba1-7c6d-417e-8841-d6319dc7e3af,India,traditions,True,False,26,True,0.04709573835134506,0.14717690646648407,0.12035790085792542,0.16994976997375488,2
dad09341-9891-4f9e-b292-1f834f9fedc4,India,drink,False,False,23,True,0.07971205562353134,0.1252688318490982,0.1933780461549759,0.24765965342521667,1
9e192054-6b30-44b3-841f-785853bfe7e4,India,drink,True,False,25,True,0.07199464738368988,0.15162673592567444,0.15513868629932404,0.2899189889431,1
4048bef4-586f-466a-8f53-3a1332979fcd,India,drink,False,True,23,True,0.07856081426143646,0.13426944613456726,0.20304246246814728,0.2869158387184143,0
c62249de-cc8b-43b7-aa90-842dbd8d89e2,India,drink,False,False,23,True,0.0801256000995636,0.12450003623962402,0.13349997997283936,0.09920094162225723,2
6ec6b59a-9126-4462-89ee-df55d996f4ab,India,drink,False,True,21,True,0.0878162756562233,0.14192332327365875,0.5397975444793701,0.8380723595619202,0
5c7b7038-b58d-4a21-b867-b7a72612ff55,India,food,False,False,22,True,0.07458043843507767,0.12863050401210785,0.4465891420841217,0.6394976377487183,0
39e397ed-fa8c-40ee-974d-b2f01e397e64,India,food,True,False,23,True,0.09832765907049179,0.13140876591205597,0.22120973467826843,0.22736360132694244,1
a82f3319-8037-44df-bcab-0d39d14590e6,India,food,False,True,23,True,0.07512421160936356,0.12614832818508148,0.24609464406967163,0.2464028149843216,1
3bbeaac4-39d5-449f-b8e0-69a66bbb9400,India,food,True,False,20,True,0.06566512584686279,0.13242121040821075,0.6918059587478638,0.9279554486274719,0
4e2b3e11-9de8-4bfb-99c2-0bac3f7c7618,India,food,False,False,23,True,0.07610563188791275,0.14322403073310852,0.17226462066173553,0.30647385120391846,1
e43999fc-df28-41f1-982f-64a51d79acb7,Turkey,rituals,False,True,33,False,0.0,0.04922858253121376,0.016139142215251923,0.022961921989917755,5
c3a1ddb5-f12f-4806-bda6-4189d38228d7,Turkey,rituals,False,False,32,True,0.05694865807890892,0.05502903088927269,0.04524734616279602,0.05694865807890892,3
a950d18e-1dbc-46c8-955e-4bbf4f41aadb,Turkey,rituals,False,False,24,True,0.07355441153049469,0.06832731515169144,0.21824996173381805,0.1315758377313614,1
2b049977-6bfc-4a19-b59a-c9e2beffab94,Turkey,rituals,True,False,33,False,0.0,0.05330055579543114,0.01864813268184662,0.020806988701224327,7
2329409d-2712-4aa5-96d1-2cd16298f150,Turkey,rituals,False,False,29,True,0.03664004057645798,0.0508878268301487,0.044255662709474564,0.02784610539674759,4
a7465e78-a57b-4a6c-bbcf-9214feeafb74,Turkey,drink,False,True,33,False,0.0,0.05575789511203766,0.011390757746994495,0.010759442113339901,6
fc76de15-b866-4251-af12-bd76901f7c3d,Turkey,drink,False,True,25,True,0.20874327421188354,0.06868524104356766,0.6442663669586182,0.316852331161499,1
cedc6039-0f3d-4995-bf1f-eb1cd6590cbf,Turkey,drink,False,True,33,False,0.0,0.05575789511203766,0.011390757746994495,0.010759442113339901,6
1a2b2bda-ede8-4e7c-99a6-7072401066e6,Turkey,drink,False,False,23,True,0.07107655704021454,0.03907020762562752,0.998557984828949,0.9869499802589417,0
fa819613-c07e-4e81-ae2a-6a5fee7b350b,Turkey,drink,False,False,25,True,0.10114889591932297,0.05283251404762268,0.26574385166168213,0.3274585008621216,0
4efc5850-d150-471b-8188-4f35d3b63b48,Turkey,clothing,True,False,24,True,0.06167927384376526,0.05420200154185295,0.028929173946380615,0.007211768534034491,3
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,Turkey,clothing,False,False,30,True,0.06764589995145798,0.04157974198460579,0.06764589995145798,0.06418582051992416,2
c67a3887-7cf3-4455-8122-e60eedd643a7,Turkey,clothing,False,True,28,True,0.0493343248963356,0.055332284420728683,0.057448215782642365,0.07782284915447235,3
0c5aee4c-d9fe-462e-8df1-ef7320c618cb,Turkey,clothing,True,False,33,False,0.0,0.06488791108131409,0.018907105550169945,0.02705463208258152,5
2272ab97-94b6-4151-9ec6-763f05b0c22c,Turkey,clothing,True,False,32,True,0.023316966369748116,0.06041963770985603,0.015655232593417168,0.023316966369748116,4
2b514973-2195-4908-8bda-3f958deb8bdb,Turkey,food,False,True,26,True,0.08815204352140427,0.05886085703969002,0.07832957059144974,0.13571244478225708,3
f7a3dcee-b9cb-4f4b-94b6-617336a4d320,Turkey,food,False,False,33,False,0.0,0.06260623037815094,0.015419632196426392,0.016984105110168457,7
fd72fc17-d0df-47fd-9d0c-4e6803e873c0,Turkey,food,False,True,32,True,0.0484674908220768,0.0681803748011589,0.035035256296396255,0.0484674908220768,4
e3ddb612-2a9b-4cda-a547-572583a1e202,Turkey,food,False,False,25,True,0.16392920911312103,0.04965842887759209,0.6692991852760315,0.7257271409034729,0
c6f9ae05-ef81-4957-b6f0-7a177580e2d5,Turkey,food,False,False,33,False,0.0,0.05181150883436203,0.025907564908266068,0.011242779903113842,5
443e4b25-3d4a-40e3-a270-e48c9d37f105,Turkey,traditions,True,False,33,False,0.0,0.05095702037215233,0.01625150255858898,0.016470713540911674,6
e2af3f45-8230-49e5-9fb2-19c8b42b9816,Turkey,traditions,False,True,26,True,0.0550197958946228,0.05794694274663925,0.05568677559494972,0.057238951325416565,3
9463f29a-4672-4021-923f-3827ddcfae45,Turkey,traditions,False,False,32,True,0.03302934020757675,0.05324801430106163,0.023831261321902275,0.03302934020757675,4
c5fa60a8-7191-498a-8cc9-db07ec48dd86,Turkey,traditions,True,False,33,False,0.0,0.06049901992082596,0.007657348643988371,0.006530202459543943,5
a48d89f9-3486-46e8-a68c-c47ad537226f,Turkey,traditions,False,False,25,True,0.08573592454195023,0.059953682124614716,0.44165483117103577,0.4755379855632782,0
468a0a50-3eba-40b2-92b0-5b172fb30c01,Ethiopia,traditions,False,False,16,True,0.30108195543289185,0.0357501283288002,0.12795421481132507,0.033335912972688675,2
f555701d-40c7-4400-9bdc-eda62ace2912,Ethiopia,traditions,False,False,32,True,0.02445034310221672,0.039236120879650116,0.04704204946756363,0.02445034310221672,4
6653f8dd-3fff-48a3-8e29-065917a610b0,Ethiopia,traditions,False,True,14,True,0.18136273324489594,0.04196874424815178,0.5981414318084717,0.6198123693466187,0
8eafe537-95b2-4e1f-8416-8196d5fd59cb,Ethiopia,traditions,False,False,33,False,0.0,0.036904703825712204,0.05736929178237915,0.054780106991529465,5
7cde7484-09d6-4675-859f-c98293b98f27,Ethiopia,traditions,False,False,29,True,0.04055070877075195,0.03589291125535965,0.14104825258255005,0.04120798036456108,1
b42f7e81-16d7-4b6b-a305-d8e79c5ddf58,Ethiopia,drink,False,False,16,True,0.3157672882080078,0.03625958040356636,0.9651522040367126,0.9359747171401978,0
46f8812b-adca-4161-ae1f-9f6c5600599c,Ethiopia,drink,True,False,20,True,0.11167813837528229,0.03498543053865433,0.999957799911499,0.9962273836135864,0
d97dd49b-2351-46fb-814b-b5f0a72d251e,Ethiopia,drink,False,False,32,True,0.04989001154899597,0.0365525484085083,0.056790683418512344,0.04989001154899597,3
c8b19f46-371b-46f5-89ca-93b99b2fd6a0,Ethiopia,drink,False,False,16,True,0.2597183585166931,0.03645232319831848,0.9999462366104126,0.9968665242195129,0
f71472c0-2cb4-475d-9b08-5787585f550e,Ethiopia,drink,False,False,32,True,0.07776309549808502,0.039725642651319504,0.10154416412115097,0.07776309549808502,4
bff5977b-7901-4d1e-96a1-5c0d19848a0f,Ethiopia,clothing,False,False,14,True,0.15326713025569916,0.04022275656461716,0.9435903429985046,0.9550721645355225,0
5880280d-93fc-446b-8079-58300559adda,Ethiopia,clothing,False,True,30,True,0.14050279557704926,0.04480799287557602,0.14050279557704926,0.12579795718193054,3
9cddc74e-a74b-4b29-9493-f6bac0aa27ea,Ethiopia,clothing,False,True,30,True,0.18882562220096588,0.033205680549144745,0.18882562220096588,0.10967685282230377,2
0b04f451-42cf-462b-b983-307e13183f45,Ethiopia,clothing,False,False,14,True,0.1824467033147812,0.042043037712574005,0.5803710222244263,0.5432407259941101,0
01a1d08a-e2a5-4a81-afb5-9831cddd3e88,Ethiopia,clothing,True,False,32,True,0.0007973280153237283,0.03145423159003258,0.0009548937669023871,0.0007973280153237283,4
3d4755c8-3116-45b7-a80f-10c886ec742d,Ethiopia,food,False,False,14,True,0.14274455606937408,0.03556935489177704,0.45969802141189575,0.43743643164634705,0
1b7870bb-8b83-46e9-bced-5f1f7c45ec19,Ethiopia,food,False,False,33,False,0.0,0.03156740590929985,0.023019839078187943,0.017368923872709274,5
9c96c4f7-b755-4960-948b-8c0ea7761880,Ethiopia,food,False,False,16,True,0.3366311192512512,0.036868616938591,0.8534054756164551,0.819782018661499,0
dc3a53b7-bcd5-4354-93b6-f954b82269e1,Ethiopia,food,False,False,16,True,0.28131672739982605,0.04053938016295433,0.9922283291816711,0.9832406640052795,0
3d773278-fed5-46fd-976e-a018441b9190,Ethiopia,food,False,True,32,True,0.06815792620182037,0.03328497335314751,0.10630905628204346,0.06815792620182037,3
0ed35e82-2fa8-46d6-b4e0-629c66728ae8,Ethiopia,rituals,False,False,33,False,0.0,0.03540883958339691,0.027159206569194794,0.022372055798768997,5
22cd2fea-0e59-4662-8146-874abbac1fcf,Ethiopia,rituals,False,False,14,True,0.18946143984794617,0.05038650706410408,0.6581712365150452,0.8164488077163696,0
d54dbb9a-94a1-470b-a1d1-12f9f313bb77,Ethiopia,rituals,False,False,14,True,0.13726508617401123,0.03694421052932739,0.21294723451137543,0.23964335024356842,1
535f44c0-e569-40b7-9b05-2ab1ef0f8368,Ethiopia,rituals,False,True,14,True,0.14344710111618042,0.04832777380943298,0.5165614485740662,0.5619155764579773,0
f8c67c30-7009-4b45-9991-34eae86da207,Ethiopia,rituals,False,True,14,True,0.14164908230304718,0.0380110964179039,0.2991875112056732,0.2688226103782654,1
19289618-394a-4b0b-ad8f-ffe2157564aa,Iran,rituals,True,False,33,False,0.0,0.10972023755311966,0.015068682841956615,0.01602485217154026,8
98eed9b0-5603-4c58-b498-34df83a4d44e,Iran,rituals,False,False,33,False,0.0,0.12935516238212585,0.021058738231658936,0.014120977371931076,5
139ebae1-b6e8-4a4c-9368-f0bb40c93b7e,Iran,rituals,False,False,33,False,0.0,0.12151742726564407,0.016536740586161613,0.007346210535615683,5
d4763361-b78a-4ad4-a747-43d7d7d74151,Iran,rituals,False,False,33,False,0.0,0.10838289558887482,0.01598541811108589,0.007913682609796524,7
0b9aadd7-4769-4584-8fd7-428dfa00fdaf,Iran,rituals,False,True,30,True,0.1548975259065628,0.11210323125123978,0.1548975259065628,0.18738682568073273,2
